"expgender","exprace","age","sex","lab_or_online","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4"
"","",18,"f",1,"three_sixes",NA,"high",3000,"low",5e+05,"low",NA,"high",10000
"","",30,"f",1,"two_sixes",2.44948974278318,"high",2200,"high",1475000,"high",18000,"low",650
"","",20,"f",1,"two_sixes",1.4142135623731,"high",3000,"high",2e+06,"low",14000,"high",45000
"","",34,"f",1,"three_sixes",1.4142135623731,"high",5000,"high",5e+05,"low",NA,"low",4000
"","",23,"m",1,"two_sixes",5.47722557505166,"high",3500,"high",1900000,"low",23000,"high",10000
"","",26,"f",1,"three_sixes",1.4142135623731,"low",NA,"low",5e+05,"low",NA,"high",25000
"","",44,"f",1,"two_sixes",2,"high",4000,"low",5e+05,"high",40000,"low",5000
"","",21,"m",1,"two_sixes",1.4142135623731,"high",2906,"low",NA,"low",2357,"low",165
"","",37,"f",1,"three_sixes",0,"low",NA,"low",NA,"low",NA,"low",NA
"","",20,"f",1,"three_sixes",2,"low",NA,"low",1e+06,"low",NA,"low",5000
"","",23,"m",1,"three_sixes",1,"high",3000,"low",2e+06,"high",37000,"low",20000
"","",63,"f",1,"three_sixes",1.4142135623731,"low",NA,"low",NA,"low",NA,"low",NA
"","",26,"f",1,"two_sixes",2,"low",1510,"high",3e+05,"high",42000,"high",39999
"","",33,"f",1,"three_sixes",2,"high",4900,"high",3e+06,"high",44000,"low",300
"","",67,"f",1,"three_sixes",NA,"high",5000,"low",3e+05,"low",3000,"low",NA
"","",42,"m",1,"three_sixes",2.23606797749979,"high",3000,"low",NA,"low",5860,"low",5000
"","",33,"f",1,"three_sixes",1,"low",1530,"high",4857500,"low",2300,"high",49999
"","",20,"f",1,"three_sixes",1.4142135623731,"high",4500,"high",2e+06,"low",24000,"low",1000
"","",21,"m",1,"two_sixes",3.16227766016838,"low",2900,"low",2e+06,"low",29028,"high",20000
"","",45,"f",1,"two_sixes",3.46410161513775,"high",5500,"low",NA,"low",5800,"low",NA
"","",44,"m",1,"two_sixes",1.73205080756888,"high",3500,"high",3e+06,"high",20000,"low",1000
"","",19,"f",1,"three_sixes",1.73205080756888,"low",NA,"low",250000,"low",12000,"low",300
"","",39,"f",1,"three_sixes",0,"low",4000,"high",3e+06,"high",38000,"low",NA
"","",28,"m",1,"two_sixes",3.16227766016838,"low",NA,"high",2500000,"low",35000,"low",10000
"","",24,"m",1,"three_sixes",1.73205080756888,"low",3600,"low",NA,"low",29500,"high",29000
"","",23,"m",1,"two_sixes",7.07106781186548,"high",5500,"high",4900000,"low",NA,"low",NA
"","",23,"f",1,"three_sixes",NA,"high",3000,"high",3e+06,"high",42000,"low",600
"","",17,"f",1,"two_sixes",3.16227766016838,"high",3500,"low",275000,"high",40000,"high",45000
"","",18,"f",1,"two_sixes",7.34846922834953,"low",3000,"high",2500000,"low",NA,"low",1000
"","",52,"m",1,"three_sixes",2.23606797749979,"high",3000,"low",1500000,"low",23000,"low",5000
"","",19,"f",1,"three_sixes",4.58257569495584,"high",4750,"low",250000,"low",2750,"low",116
"","",34,"f",1,"two_sixes",2.23606797749979,"low",3000,"high",2e+06,"low",NA,"high",5000
"","",21,"f",1,"two_sixes",3.16227766016838,"high",4500,"low",5e+05,"low",NA,"low",NA
"","",20,"f",1,"three_sixes",1.73205080756888,"low",3000,"low",250000,"low",5000,"high",45000
"","",19,"m",1,"two_sixes",2.82842712474619,"low",3000,"low",1700000,"high",42000,"high",35000
"","",25,"m",1,"three_sixes",4.47213595499958,"low",3500,"high",2e+06,"high",38000,"high",19000
"","",51,"f",1,"three_sixes",1.73205080756888,"low",NA,"low",350000,"low",NA,"low",500
"","",45,"f",1,"two_sixes",1,"low",2000,"low",NA,"low",NA,"high",15000
"","",19,"f",1,"three_sixes",2,"high",5000,"high",3e+06,"high",32000,"high",45000
"","",22,"f",1,"two_sixes",2,"high",5900,"high",2e+06,"high",43000,"high",45000
"","",52,"f",1,"two_sixes",2.44948974278318,"low",2200,"low",4e+05,"high",10000,"high",30000
"","",50,"f",1,"three_sixes",1,"high",5000,"high",3e+06,"low",10000,"high",35000
"","",23,"f",1,"three_sixes",1,"low",3750,"high",3650000,"high",40000,"low",5000
"","",18,"m",1,"three_sixes",NA,"low",NA,"high",3e+06,"high",30000,"high",40000
"","",22,"f",1,"two_sixes",5.19615242270663,"high",4000,"high",5e+05,"high",20000,"low",800
"","",21,"f",1,"two_sixes",2,"low",3000,"low",NA,"high",3000,"high",45000
"","",24,"m",1,"three_sixes",0,"low",3000,"low",4500000,"low",29000,"high",30000
"","",45,"f",1,"two_sixes",5,"high",3500,"low",2e+06,"low",6000,"high",5000
"","",21,"f",1,"two_sixes",2.64575131106459,"low",4000,"low",1e+06,"low",12000,"high",20000
"","",40,"f",1,"three_sixes",3,"low",NA,"high",3500000,"high",40000,"high",10000
"","",47,"f",1,"two_sixes",2.23606797749979,"high",4500,"high",3900500,"low",4000,"high",34000
"","",38,"m",1,"two_sixes",14.6969384566991,"low",4300,"low",650000,"low",11000,"high",37000
"","",46,"f",1,"three_sixes",0,"low",4500,"high",2e+06,"high",35000,"high",20000
"","",19,"f",1,"three_sixes",2.23606797749979,"low",3000,"low",750000,"high",40000,"low",1200
"","",33,"f",1,"three_sixes",0,"low",3000,"low",9e+05,"high",45000,"high",35000
"","",41,"f",1,"two_sixes",4.47213595499958,"high",5000,"high",3e+06,"low",20000,"low",NA
"","",19,"f",1,"three_sixes",1.73205080756888,"low",3400,"high",2200000,"high",27000,"high",20000
"","",37,"m",1,"two_sixes",2.44948974278318,"high",4000,"low",210000,"low",2500,"low",110
"","",18,"f",1,"three_sixes",0,"low",NA,"high",870000,"low",NA,"high",40000
"","",50,"f",1,"three_sixes",NA,"low",3000,"high",3e+06,"low",18000,"low",3000
"","",39,"m",1,"two_sixes",1,"low",2900,"low",2800000,"high",29000,"high",30000
"","",60,"m",1,"three_sixes",5,"high",5200,"high",2e+06,"low",18000,"high",25000
"","",47,"f",1,"three_sixes",1,"high",3500,"high",3e+06,"low",15000,"high",40000
"","",69,"f",1,"three_sixes",1,"high",3000,"low",NA,"low",29000,"high",1000
"","",46,"f",1,"two_sixes",3,"low",3000,"low",201000,"low",20000,"low",NA
"","",55,"f",1,"two_sixes",6.32455532033676,"high",2000,"low",NA,"high",35000,"low",6000
"","",21,"m",1,"three_sixes",NA,"low",2000,"high",3e+06,"low",5000,"high",18000
"","",36,"f",1,"three_sixes",1.73205080756888,"low",3800,"low",879000,"high",32000,"high",25000
"","",59,"f",1,"three_sixes",NA,"low",3000,"high",3e+06,"high",25000,"low",1000
"","",65,"f",1,"three_sixes",3.16227766016838,"low",3200,"high",3200000,"low",15000,"low",10000
"","",50,"m",1,"three_sixes",10,"low",2800,"high",4e+06,"high",29000,"low",200
"","",31,"f",1,"two_sixes",10,"high",4000,"high",4500000,"low",16000,"high",40000
"","",51,"f",1,"three_sixes",1.73205080756888,"low",NA,"low",NA,"high",14530,"low",NA
"","",17,"f",1,"three_sixes",1.73205080756888,"high",3500,"low",2e+06,"high",28000,"high",5000
"","",41,"f",1,"two_sixes",10,"high",3600,"high",1200000,"low",28000,"high",35000
"","",33,"m",1,"three_sixes",0,"high",3500,"high",3e+06,"high",40000,"low",500
"","",45,"m",1,"two_sixes",1.4142135623731,"high",4000,"low",5e+05,"low",5000,"high",30000
"","",22,"m",1,"two_sixes",1,"high",2000,"high",4e+06,"high",28000,"low",NA
"","",69,"f",1,"three_sixes",0,"low",3000,"high",2500000,"low",4000,"high",25000
"","",51,"f",1,"two_sixes",3.16227766016838,"high",3500,"low",2e+06,"low",10000,"high",25000
"","",48,"f",1,"three_sixes",0,"high",5750,"low",2500000,"high",37000,"high",20000
"","",34,"f",1,"two_sixes",2,"high",3500,"high",4e+06,"low",4000,"low",500
"","",34,"f",1,"three_sixes",2.23606797749979,"low",NA,"high",1e+06,"low",20000,"high",40000
"","",20,"f",1,"three_sixes",NA,"high",5999,"high",1e+06,"high",44000,"low",NA
"","",42,"f",1,"two_sixes",1.73205080756888,"high",3500,"high",3500000,"low",10000,"low",5000
"","",33,"f",1,"three_sixes",2.23606797749979,"high",4500,"low",250000,"high",40000,"low",1500
"","",32,"f",1,"two_sixes",2.23606797749979,"low",NA,"low",NA,"low",NA,"low",450
"","",37,"m",1,"two_sixes",1.4142135623731,"high",5854,"low",9e+05,"low",2323,"high",45000
"","",20,"m",1,"three_sixes",4.47213595499958,"low",2655,"high",1256000,"low",14000,"low",12000
"","",20,"f",1,"three_sixes",1.73205080756888,"high",3000,"high",1200000,"high",32000,"low",NA
"","",27,"f",1,"two_sixes",2.23606797749979,"low",2500,"low",2e+06,"high",32000,"high",35000
"","",29,"f",1,"two_sixes",1.4142135623731,"low",5800,"high",350000,"low",15000,"low",175
"","",27,"m",1,"three_sixes",2.23606797749979,"low",3200,"high",2500000,"high",26000,"low",10000
"","",42,"m",1,"two_sixes",7.07106781186548,"low",3000,"low",NA,"low",35000,"low",10000
"","",60,"f",1,"three_sixes",2,"high",3500,"low",220000,"high",30000,"high",5000
"","",29,"m",1,"two_sixes",3.16227766016838,"low",3000,"high",3e+06,"low",30000,"high",30000
"","",56,"f",1,"three_sixes",3,"low",3500,"low",250000,"high",45000,"high",25000
"","",33,"m",1,"two_sixes",2,"high",4000,"high",4999000,"low",2600,"high",25000
"","",40,"f",1,"two_sixes",3.46410161513775,"low",5000,"high",4500000,"high",38000,"low",NA
"","",36,"f",1,"two_sixes",1,"high",3500,"low",3500000,"high",15000,"high",29000
"","",57,"f",1,"three_sixes",0,"low",1800,"high",4089237,"high",45458,"high",46000
"","",20,"f",1,"two_sixes",2.64575131106459,"high",5887,"high",4900000,"high",44000,"high",47987
"","",41,"f",1,"two_sixes",1.73205080756888,"high",5000,"high",3e+06,"low",2500,"low",150
"","",62,"f",1,"three_sixes",0,"low",5000,"low",3e+06,"low",NA,"low",20000
"","",18,"f",1,"three_sixes",7.74596669241483,"low",2000,"high",3e+06,"low",2500,"low",109
"","",35,"f",1,"two_sixes",3.16227766016838,"high",3500,"high",2500000,"low",NA,"high",49999
"","",22,"f",1,"two_sixes",3.16227766016838,"low",5000,"high",3e+06,"low",20000,"high",20000
"","",16,"m",1,"three_sixes",2,"high",5000,"low",350000,"low",3400,"low",160
"","",31,"f",1,"three_sixes",1.4142135623731,"high",3500,"high",6e+05,"low",6000,"low",750
"","",34,"f",1,"three_sixes",1,"low",NA,"low",2e+06,"low",3000,"low",NA
"","",22,"m",1,"two_sixes",6,"low",2500,"low",NA,"low",10000,"high",30000
"","",38,"m",1,"three_sixes",1.73205080756888,"high",3000,"low",2e+06,"high",19000,"low",300
"","",53,"m",1,"three_sixes",1,"low",NA,"high",4e+06,"low",NA,"low",10000
"","",24,"f",1,"three_sixes",1.73205080756888,"low",1600,"high",4999999,"low",3000,"low",NA
"","",24,"m",1,"two_sixes",4.24264068711928,"high",3000,"high",3e+06,"low",NA,"high",30000
"","",34,"f",1,"two_sixes",1,"high",2800,"low",1e+06,"low",4500,"high",33333
"","",59,"f",1,"two_sixes",10,"low",2900,"low",225000,"high",43900,"high",49000
"","",23,"m",1,"three_sixes",6.85565460040104,"low",1800,"high",2e+06,"low",NA,"high",30000
"","",54,"f",1,"three_sixes",3.16227766016838,"low",2700,"high",3500000,"low",29500,"low",40000
"","",23,"f",1,"two_sixes",1.4142135623731,"low",2500,"high",4500000,"high",30000,"high",45000
"","",21,"f",1,"three_sixes",2,"high",4500,"high",3e+06,"low",16000,"high",15000
"","",33,"m",1,"three_sixes",NA,"low",3200,"high",4999999,"high",42500,"high",49000
"","",51,"f",1,"two_sixes",5.91607978309962,"high",3000,"high",4700000,"low",2100,"high",5000
"","",19,"f",1,"three_sixes",1.73205080756888,"high",3500,"low",7e+05,"high",38000,"low",5000
"","",21,"f",1,"two_sixes",5.47722557505166,"low",3000,"low",6e+05,"low",NA,"high",10000
"","",26,"f",1,"three_sixes",0,"low",3000,"high",1500000,"high",42500,"high",44000
"","",27,"m",1,"three_sixes",NA,"low",NA,"low",1e+06,"low",NA,"high",10000
"","",24,"m",1,"three_sixes",1,"low",3000,"low",NA,"low",29800,"low",360
"","",44,"m",1,"two_sixes",10,"low",2500,"high",1500000,"high",38000,"low",2000
"","",20,"f",1,"two_sixes",2.64575131106459,"high",4500,"high",2500000,"high",39800,"high",40000
"","",49,"f",1,"three_sixes",2.44948974278318,"low",3000,"low",1e+06,"low",2500,"low",10000
"","",23,"m",1,"three_sixes",2.44948974278318,"low",NA,"low",NA,"high",10000,"low",20000
"","",53,"m",1,"two_sixes",2.44948974278318,"high",3500,"low",3100000,"high",37000,"low",5000
"","",25,"f",1,"three_sixes",1,"low",3000,"low",4e+05,"low",10000,"high",15000
"","",25,"f",1,"three_sixes",0,"high",5000,"low",990000,"low",NA,"low",5000
"","",46,"m",1,"two_sixes",4.47213595499958,"low",2400,"low",1200000,"high",35000,"high",25000
"","",23,"f",1,"three_sixes",2.23606797749979,"low",NA,"low",NA,"high",25000,"high",1000
"","",26,"m",1,"two_sixes",1,"high",3950,"low",NA,"low",NA,"low",25000
"","",22,"f",1,"two_sixes",3.46410161513775,"high",3800,"high",2e+06,"low",12000,"high",20000
"","",55,"f",1,"three_sixes",0,"high",3500,"low",NA,"low",29000,"low",1000
"","",21,"m",1,"three_sixes",3.3166247903554,"low",NA,"low",4e+05,"low",NA,"high",44000
"","",24,"m",1,"three_sixes",0,"high",3235,"low",1e+06,"high",42200,"low",NA
"","",62,"f",1,"two_sixes",1.73205080756888,"low",3000,"high",4e+06,"low",2100,"low",250
"","",72,"m",1,"three_sixes",0,"high",4000,"low",3e+05,"low",29000,"low",1000
"","",21,"f",1,"two_sixes",1,"low",4000,"low",2e+06,"low",13000,"low",3000
"","",62,"f",1,"two_sixes",17.3205080756888,"low",NA,"high",4e+06,"low",28000,"low",6000
"","",18,"m",1,"two_sixes",3.87298334620742,"high",5590,"high",4596001,"high",45495,"low",135
"","",85,"f",1,"three_sixes",NA,"low",1800,"low",1e+06,"low",25000,"low",110
"","",25,"f",1,"three_sixes",1.73205080756888,"low",NA,"high",3e+06,"high",44475,"high",45000
"","",45,"f",1,"two_sixes",1.73205080756888,"high",5000,"low",1e+06,"high",40000,"high",40000
"","",54,"m",1,"two_sixes",3.16227766016838,"high",3000,"low",3e+06,"low",10000,"high",40000
"","",18,"f",1,"two_sixes",1.73205080756888,"high",4500,"high",2e+06,"low",2700,"high",25000
"","",23,"m",1,"three_sixes",NA,"low",4000,"low",1e+06,"low",29028,"high",15000
"","",16,"f",1,"two_sixes",1,"high",3000,"high",3e+06,"low",25000,"high",30000
"","",24,"f",1,"two_sixes",10,"high",3000,"high",3500000,"high",43000,"low",400
"","",31,"m",1,"three_sixes",1.4142135623731,"low",NA,"high",2e+06,"high",36000,"low",NA
"","",30,"m",1,"three_sixes",0,"low",3000,"low",NA,"low",NA,"low",1000
"","",22,"m",1,"three_sixes",10,"high",3500,"high",3e+06,"high",29029,"high",35000
"","",26,"f",1,"three_sixes",1.73205080756888,"high",3500,"low",3e+06,"high",44000,"low",20000
"","",38,"f",1,"two_sixes",10,"high",3700,"low",5e+05,"low",10000,"high",20000
"","",24,"f",1,"two_sixes",NA,"high",5999,"low",NA,"high",45000,"low",NA
"","",52,"f",1,"two_sixes",1,"low",2600,"low",3e+06,"high",30000,"low",7000
"","",23,"f",1,"three_sixes",2.44948974278318,"low",2500,"low",350000,"high",36800,"low",250
"","",18,"f",1,"two_sixes",1.73205080756888,"low",NA,"low",NA,"high",35000,"high",25000
"","",34,"f",1,"two_sixes",1.4142135623731,"low",1501,"high",250000,"low",NA,"high",500
"","",27,"f",1,"three_sixes",0,"high",5000,"high",3e+06,"high",45000,"high",20000
"","",40,"m",1,"three_sixes",NA,"high",3121,"high",3400000,"high",44000,"high",9000
"","",21,"f",1,"three_sixes",2.23606797749979,"high",2906,"low",2700000,"high",30000,"low",11000
"","",21,"f",1,"three_sixes",2.44948974278318,"low",4000,"high",3e+06,"low",24000,"high",35000
"","",20,"f",1,"three_sixes",0,"high",5500,"low",NA,"high",45000,"high",30000
"","",20,"f",1,"two_sixes",7.07106781186548,"low",3000,"high",850000,"low",18000,"high",5000
"","",32,"m",1,"three_sixes",NA,"high",5000,"low",3250000,"high",45000,"high",4000
"","",24,"m",1,"three_sixes",1,"high",2000,"high",5e+05,"low",5000,"high",3000
"","",23,"m",1,"three_sixes",3.16227766016838,"high",3000,"high",3500000,"high",10500,"low",10000
"","",57,"f",1,"three_sixes",1.73205080756888,"high",5000,"high",3500000,"low",5000,"high",20000
"","",31,"m",1,"three_sixes",1.73205080756888,"high",3500,"high",3500000,"high",30000,"low",1000
"","",66,"m",1,"three_sixes",3.16227766016838,"low",4500,"low",NA,"high",25000,"high",20000
"","",23,"f",1,"two_sixes",6.32455532033676,"low",2900,"high",4800000,"high",45000,"low",400
"","",61,"f",1,"two_sixes",4.89897948556636,"high",5999,"low",NA,"high",45400,"high",49000
"","",30,"f",1,"two_sixes",2.23606797749979,"high",3250,"low",7e+05,"high",31625,"high",10000
"","",47,"f",1,"three_sixes",NA,"low",NA,"low",NA,"low",NA,"low",NA
"","",40,"m",1,"three_sixes",NA,"high",2900,"low",NA,"low",29000,"high",40000
"","",32,"f",1,"two_sixes",4.47213595499958,"high",5600,"high",4e+06,"low",NA,"low",10000
"","",24,"m",1,"two_sixes",3.16227766016838,"high",3000,"low",2500000,"low",28000,"high",10000
"","",24,"f",1,"two_sixes",1,"high",3000,"low",1600000,"high",35000,"high",3000
"","",18,"f",1,"three_sixes",2,"low",4000,"low",NA,"low",2050,"high",4000
"","",31,"m",1,"two_sixes",2.23606797749979,"high",5555,"high",1500000,"low",29000,"low",5000
"","",19,"f",1,"two_sixes",2.44948974278318,"low",NA,"low",250000,"high",40000,"low",5000
"","",26,"f",1,"two_sixes",1.4142135623731,"high",2000,"low",NA,"low",29000,"high",15000
"","",37,"f",1,"two_sixes",1.73205080756888,"low",2400,"low",1e+06,"low",6000,"high",47000
"","",15,"m",1,"three_sixes",2,"high",5000,"high",4e+06,"low",10000,"low",327
"","",52,"f",1,"three_sixes",3.87298334620742,"low",2000,"low",3e+05,"low",3000,"low",125
"","",22,"m",1,"two_sixes",NA,"high",3000,"low",3e+06,"high",29500,"high",2000
"","",27,"f",1,"two_sixes",1.73205080756888,"high",3000,"low",NA,"high",38000,"low",10000
"","",32,"f",1,"three_sixes",1,"high",3500,"high",2e+06,"low",NA,"high",40000
"","",34,"f",1,"three_sixes",0,"high",3000,"low",201000,"low",5000,"low",200
"","",20,"m",1,"two_sixes",2.44948974278318,"low",1600,"low",3e+06,"high",40000,"high",30000
"","",24,"f",1,"two_sixes",3.46410161513775,"low",3000,"low",8e+05,"high",30000,"high",30000
"","",18,"f",1,"three_sixes",2.23606797749979,"high",4500,"high",2507890,"low",6500,"low",2000
"","",42,"f",1,"three_sixes",1.73205080756888,"high",5800,"high",4850000,"high",45395,"high",49998
"","",18,"f",1,"two_sixes",7.21110255092798,"high",3120,"low",350000,"low",5280,"low",NA
"","",20,"f",1,"two_sixes",6.70820393249937,"low",NA,"low",NA,"low",NA,"low",1000
"","",52,"m",1,"three_sixes",NA,"low",2700,"low",NA,"low",NA,"low",10000
"","",26,"f",1,"three_sixes",1.73205080756888,"high",5500,"high",4500000,"low",25000,"low",NA
"","",18,"m",1,"three_sixes",1,"high",3000,"low",5e+05,"high",42236,"low",NA
"","",18,"f",1,"two_sixes",3,"low",5000,"high",3e+06,"high",29250,"low",11000
"","",33,"f",1,"three_sixes",3.16227766016838,"low",3000,"low",1e+06,"high",30000,"low",1000
"","",19,"f",1,"two_sixes",2.82842712474619,"low",1900,"high",3e+06,"low",4000,"low",500
"","",54,"m",1,"three_sixes",3.46410161513775,"high",2900,"high",3e+06,"high",29000,"high",13000
"","",64,"f",1,"three_sixes",3.46410161513775,"high",2800,"high",8e+05,"high",12000,"low",NA
"","",47,"f",1,"three_sixes",1,"high",5000,"high",4500000,"low",24000,"high",49000
"","",50,"m",1,"three_sixes",0,"low",2765,"low",325000,"low",2633,"high",31000
"","",39,"f",1,"three_sixes",1.73205080756888,"low",3000,"high",3e+06,"high",25000,"low",10000
"","",20,"f",1,"two_sixes",1.73205080756888,"high",3500,"low",450000,"high",30000,"high",24000
"","",34,"m",1,"three_sixes",0,"high",3000,"low",3e+05,"high",25000,"high",15000
"","",24,"m",1,"two_sixes",NA,"low",2000,"low",3e+06,"high",30000,"low",NA
"","",44,"f",1,"three_sixes",0,"high",3000,"low",3e+06,"high",35000,"low",NA
"","",45,"f",1,"three_sixes",1.73205080756888,"high",2900,"low",2e+06,"high",29000,"low",500
"","",30,"m",1,"three_sixes",1.73205080756888,"high",3000,"high",3900000,"high",29620,"high",33000
"","",46,"f",1,"three_sixes",3.16227766016838,"low",3000,"high",3e+06,"low",18000,"high",20000
"","",19,"m",1,"two_sixes",4.24264068711928,"high",5800,"low",3e+06,"low",3000,"high",48000
"","",56,"m",1,"two_sixes",3.74165738677394,"low",3600,"low",322000,"low",27000,"low",325
"","",46,"f",1,"three_sixes",0,"high",2500,"low",8e+05,"low",3000,"low",1000
"","",20,"f",1,"two_sixes",7.74596669241483,"low",3500,"high",2e+06,"low",5000,"low",300
"","",21,"f",1,"two_sixes",1,"high",3000,"low",5e+05,"low",6000,"low",NA
"","",17,"m",1,"three_sixes",3,"high",3000,"low",5e+05,"low",16000,"low",300
"","",21,"f",1,"two_sixes",4.47213595499958,"high",3000,"low",2e+06,"high",25000,"high",30000
"","",49,"f",1,"two_sixes",1.73205080756888,"low",2000,"high",3e+06,"low",5000,"low",1000
"","",26,"f",1,"three_sixes",2,"high",4500,"high",3e+06,"low",10000,"high",24000
"","",59,"f",1,"three_sixes",NA,"low",NA,"low",NA,"low",NA,"low",NA
"","",23,"f",1,"three_sixes",NA,"high",3500,"low",5e+05,"high",45000,"high",10000
