"expgender","exprace","numparticipants","age","sex","lab_or_online","us_or_international","gambfalgroup","gambfalDV","anch1group","anchoring1","anch2group","anchoring2","anch3group","anchoring3","anch4group","anchoring4","gainlossgroup","gainlossDV","sunkcosta","sunkcostb","reciprocityothera","reciprocityothera.1","reciprocityusa","reciprocityusb","sunkgroup","sunkDV","gainlossgroup.1","gainlossDV.1","quoteGroup","quote","ContactGroup","Imagineddv","IATexpmath","IATexpart","IATexp.overall","d_art"
"female","6","2",18,"f",0,0,1,14.6969384566991,0,2700,1,3e+06,0,27000,1,30000,1,2,9,NA,NA,NA,NA,1,0,9,1,2,0,2,1,6.25,4.83333333333333,5.33333333333333,4.25,0.411950395678502
"female","6","2",18,"f",0,0,1,4.47213595499958,1,4000,1,3e+06,0,4500,0,12000,1,2,NA,9,NA,NA,NA,1,1,9,1,2,1,5,1,6.5,3,7,6.09090909090909,0.131720159956572
"female","6","1",18,"f",0,0,0,1,0,3000,0,3e+05,1,40000,1,30000,1,1,7,NA,NA,NA,NA,2,0,7,1,1,1,6,1,3.75,4.16666666666667,5.66666666666667,4.75,-0.47040730333856
".",".",".",NA,".",0,0,0,NA,0,3000,0,4e+05,0,4500,0,200,1,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,NA,0,NA,NA,NA,NA,NA
"female","7","2",20,"m",0,0,0,0,1,5500,1,2500000,1,15000,1,25000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,0,3,0,4.75,5.33333333333333,4.5,3.58333333333333,-0.735616692187721
"female","8","2",21,"m",0,0,0,6.32455532033676,1,5990,0,4e+05,0,2020,1,15000,1,2,7,NA,NA,NA,NA,2,0,7,1,2,0,6,0,3.5,5.83333333333333,6.16666666666667,4.16666666666667,0.439191806816744
"female","8","2",19,"m",0,0,0,NA,0,3000,1,9e+05,1,28000,0,5000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,4,0,4,2.66666666666667,4.33333333333333,4.83333333333333,0.870530744707685
"female","6","1",20,"f",0,0,0,1.4142135623731,0,NA,1,4500000,0,3500,1,38000,0,1,NA,1,NA,NA,NA,1,1,1,0,1,0,5,1,6.25,5.83333333333333,5.5,3.83333333333333,0.33356301859757
"female","6","2",21,"m",0,0,0,0,0,1541,1,3500000,0,2780,0,800,1,2,9,NA,2,2,2,NA,0,9,1,2,0,8,1,4.75,5.33333333333333,7,4.83333333333333,0.285349367856983
"female","6","2",21,"m",0,0,0,0,0,4000,0,3e+05,0,3000,0,2000,0,1,NA,1,1,1,1,NA,1,1,0,1,0,1,1,7.75,2.16666666666667,6.5,6.16666666666667,0.961082264292147
"female","6","3",20,"m",0,0,1,12.2474487139159,1,2000,0,2e+06,0,NA,1,2000,1,2,9,NA,1,1,1,NA,0,9,1,2,1,4,1,6,2.83333333333333,6.66666666666667,5.91666666666667,1.15658685801326
"female","6","3",19,"f",0,0,0,1.4142135623731,0,2800,0,3e+05,1,42500,0,NA,1,1,NA,4,2,2,2,NA,1,4,1,1,1,5,0,4.5,2.66666666666667,5.83333333333333,5.58333333333333,0.0573161459647855
"female","6","3",19,"f",0,0,1,3.87298334620742,1,3000,0,1e+06,0,NA,0,5000,0,1,NA,9,NA,NA,NA,1,1,9,0,1,1,9,1,8.5,6.16666666666667,6.66666666666667,4.25,0.588536157524427
"female","6","4",20,"f",0,0,0,0,1,3000,0,3e+05,0,26000,1,36000,1,1,NA,6,NA,NA,NA,2,1,6,1,1,0,6,1,6,3,6.16666666666667,5.58333333333333,1.32154035290675
"female","6","4",19,"m",0,0,0,NA,1,3100,0,1e+06,0,NA,1,43700,1,1,NA,1,NA,NA,NA,1,1,1,1,1,1,8,0,4.25,7,6.66666666666667,3.83333333333333,-0.0327122624851639
"female","6","4",19,"f",0,0,1,1.4142135623731,1,3000,1,2e+06,1,26000,0,500,0,2,NA,6,1,1,1,NA,1,6,0,2,1,7,0,8.25,4.66666666666667,7,5.16666666666667,1.58223490101857
"female","6","1",21,"f",0,0,0,NA,1,3000,1,1e+06,1,42000,0,NA,1,1,9,NA,1,1,1,NA,0,9,1,1,1,8,0,7.25,4.16666666666667,7,5.41666666666667,0.0906554119928522
"female","6","2",20,"f",0,0,1,6,1,5000,1,4500000,0,5500,1,37000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,3,0,6,5,7,5,0.78657357848165
"female","6","2",20,"f",0,0,0,7.07106781186548,0,3000,1,2e+06,1,38000,1,20000,1,2,NA,6,1,1,1,NA,1,6,1,2,0,8,1,2.5,4.83333333333333,6.6,4.72727272727273,0.16799312389469
"female","6","1",21,"f",0,0,0,1.73205080756888,0,2500,0,8e+05,1,40000,0,700,1,2,9,NA,1,1,1,NA,0,9,1,2,0,6,0,7.75,2.33333333333333,6.33333333333333,6,1.15099871565642
"female","6","3",19,"f",0,0,1,10.770329614269,0,3000,0,250000,1,45000,0,600,0,2,NA,8,NA,NA,NA,1,1,8,0,2,0,3,1,8.25,5.16666666666667,5.5,4.16666666666667,0.130163783837744
"female","6","3",21,"f",0,0,0,2.23606797749979,0,3500,0,2e+06,1,40000,1,30000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,5,1,7.5,5,5,4,0.104713017234378
"female","6","3",19,"f",0,0,0,NA,0,3600,1,4e+06,0,2700,0,300,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,7,0,6,4,5,4.5,0.211827760475335
"female","6","2",19,"f",0,0,0,2.23606797749979,0,2500,1,3750000,0,3000,1,40000,0,2,NA,1,1,1,1,NA,1,1,0,2,1,6,0,6,3.16666666666667,7,5.91666666666667,1.09953073106735
"female","6","2",19,"f",0,0,0,1.4142135623731,0,3000,0,2e+06,1,30000,0,1000,1,2,9,NA,2,2,2,NA,0,9,1,2,1,2,0,5.25,3.33333333333333,5.16666666666667,4.91666666666667,-0.595785556481058
"female","6","2",20,"m",0,0,0,2,0,2500,1,3500000,0,7000,0,143,1,1,7,NA,NA,NA,NA,1,0,7,1,1,1,5,0,3.75,4.5,5.66666666666667,4.58333333333333,-0.132578746396179
"female","6","4",20,"m",0,0,0,7.74596669241483,0,3000,1,7e+05,0,20000,1,3000,0,2,NA,8,1,1,1,NA,1,8,0,2,1,6,1,5.25,3.5,6.66666666666667,5.58333333333333,0.730852713546875
"female","6","4",18,"m",0,0,0,3.16227766016838,0,5000,1,2500000,1,23000,1,30000,1,2,NA,6,NA,NA,NA,1,1,6,1,2,1,7,0,4,5.5,3.5,3,0.179910288861027
"female","6","3",20,"f",0,0,0,2,0,3500,1,8e+05,0,8000,1,15000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,4,0,5,5.5,6.16666666666667,4.33333333333333,0.901005600270829
"female","6","2",21,"f",0,0,0,2.23606797749979,1,3000,0,1e+06,1,25000,0,1000,1,2,NA,8,2,2,2,NA,1,8,1,2,0,4,0,4.25,4.83333333333333,4,3.58333333333333,0.264785966663006
"female","6","2",20,"m",0,0,1,3.87298334620742,1,5320,0,1100000,1,42256,0,NA,0,2,1,NA,NA,NA,NA,1,0,1,0,2,1,7,0,7,4.83333333333333,7,5.08333333333333,0.873456466634502
"female","6","4",18,"f",0,0,0,NA,0,2000,1,3e+06,0,NA,1,30000,1,1,9,NA,1,1,1,NA,0,9,1,1,1,5,0,2.5,3,7,6,1.28359029123397
"female","6","4",21,"m",0,0,0,7.28010988928052,0,2500,0,2e+06,1,26004,0,1000,0,2,9,NA,1,1,1,NA,0,9,0,2,0,7,0,7.5,4,7,5.5,-0.471563108744391
"female","6","4",20,"f",0,0,1,1,1,3500,1,5e+05,1,35000,0,200,1,2,9,NA,1,1,1,NA,0,9,1,2,1,7,1,8,7,5,3,-0.292329902159022
"female","6","4",22,"m",0,0,1,3.16227766016838,0,3300,0,NA,0,6000,1,25000,0,NA,9,NA,1,1,1,NA,0,9,0,NA,0,5,0,7,5.66666666666667,6.83333333333333,4.58333333333333,0.230612877335603
"female","6","2",20,"f",0,0,0,0,1,5000,1,4500000,1,30000,0,NA,0,1,9,NA,NA,NA,NA,1,0,9,0,1,1,9,1,7.75,3.5,7,5.75,1.10281746447005
"female","6","2",20,"m",0,0,0,3.16227766016838,1,3000,0,2e+06,1,35000,1,25000,0,1,NA,9,1,1,1,NA,1,9,0,1,0,2,1,7,3.5,7,5.75,0.540169286711181
"female","6","2",21,"f",0,0,0,0,0,3000,1,4e+06,0,NA,0,NA,0,2,7,NA,NA,NA,NA,1,0,7,0,2,0,5,1,5,3.33333333333333,5.83333333333333,5.25,-0.135807525773607
"female","6","2",21,"m",0,0,0,NA,0,2750,0,NA,1,29980,1,12000,1,2,9,NA,NA,NA,NA,1,0,9,1,2,0,7,0,4.5,3,6.83333333333333,5.91666666666667,0.964418646818018
"female","6","1",21,"f",0,0,0,0,1,3800,0,2500000,1,25000,1,40000,1,1,9,NA,1,1,2,NA,0,9,1,1,0,3,1,4.25,3,6.5,5.75,0.284839780299309
"female","6","6",20,"f",0,0,0,NA,1,3000,0,3e+06,0,40000,0,30000,1,2,NA,7,NA,NA,NA,1,1,7,1,2,1,7,0,6.25,3.66666666666667,6.5,5.41666666666667,0.222407219654558
"female","6","6",19,"f",0,0,0,1.73205080756888,0,3000,0,1e+06,1,30000,0,300,0,1,9,NA,1,1,1,NA,0,9,0,1,0,7,0,6,2.83333333333333,5,5.08333333333333,1.44150395952921
"female","6","6",25,"f",0,0,0,0,0,1510,0,250000,0,NA,1,40900,1,NA,9,NA,NA,NA,NA,1,0,9,1,NA,0,5,0,6.5,4.66666666666667,5.83333333333333,4.58333333333333,0.411094679754873
"female","6","6",19,"f",0,0,0,NA,0,3000,1,3e+05,1,40000,1,25000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,0,3,1,2.25,4.83333333333333,5.66666666666667,4.41666666666667,1.12874544571681
"female","8","6",19,"f",0,0,1,4.47213595499958,1,4500,1,2e+06,0,NA,0,1500,1,1,9,NA,2,2,2,NA,0,9,1,1,1,3,1,5.25,3.5,6.66666666666667,5.58333333333333,0.831737199881054
"female","6","7",21,"f",0,0,0,NA,1,2600,0,NA,1,26000,0,2000,1,2,8,NA,1,1,1,NA,0,8,1,2,1,7,1,5.75,2.66666666666667,6.83333333333333,6.08333333333333,1.35966642957928
"female","6","7",22,"f",0,0,1,4.47213595499958,1,5436,0,1e+06,1,42000,1,30000,0,1,9,NA,1,1,1,NA,0,9,0,1,0,7,1,8.75,5.5,7,4.75,0.866805745730289
"female","6","4",20,"f",0,0,0,3.46410161513775,0,3200,1,3e+06,1,42000,1,30000,1,1,NA,6,1,1,1,NA,1,6,1,1,1,7,1,6.5,5.66666666666667,6.16666666666667,4.25,-0.145550786931874
"female","6","4",20,"f",0,0,1,4.24264068711928,1,3000,1,3e+06,1,32000,0,2000,1,1,NA,6,1,1,1,NA,1,6,1,1,0,5,0,7.25,6.33333333333333,6.16666666666667,3.91666666666667,0.833988553963842
"female","6","4",23,"m",0,0,0,3.16227766016838,1,2500,0,NA,1,26600,0,15000,0,1,NA,9,1,1,1,NA,1,9,0,1,1,6,0,7,4,6.33333333333333,5.16666666666667,1.01519697888797
"female","6","4",19,"m",0,0,0,0,1,3000,1,1e+06,0,20000,0,20000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,6,1,6.25,6.83333333333333,6.66666666666667,3.91666666666667,-0.468430062451022
"female","6","1",20,"m",0,0,0,NA,0,2500,0,4e+06,0,28500,0,950,1,1,9,NA,1,1,1,NA,0,9,1,1,0,9,1,8,4,7,5.5,1.02732911296809
"female","6","1",21,"f",0,0,1,5,0,2000,1,3e+06,1,45000,1,45000,1,1,8,NA,NA,NA,NA,1,0,8,1,1,1,6,1,6,4.83333333333333,6.5,4.83333333333333,0.289954985158809
"female","6","3",20,"f",0,0,1,4.47213595499958,0,NA,0,NA,0,5000,1,1000,0,1,NA,7,1,1,1,NA,1,7,0,1,1,4,0,6,2.33333333333333,6.83333333333333,6.25,0.930323736748991
"female","6","3",21,"f",0,0,0,NA,0,3000,1,2e+06,1,10000,1,2000,0,2,NA,7,NA,NA,NA,1,1,7,0,2,0,8,0,3.75,6,6.5,4.25,0.396028994557814
"female","6","3",21,"f",0,0,0,1.4142135623731,0,2600,0,NA,1,30800,0,NA,0,2,9,NA,1,1,1,NA,0,9,0,2,1,4,1,7.25,4,6.2,5,1.00852683653879
"female","6","3",21,"f",0,0,0,0,1,3000,1,4e+06,1,20000,0,600,1,2,9,NA,1,1,1,NA,0,9,1,2,1,4,0,5.5,4.5,7,5.25,0.783040262170164
"female","8","3",22,"f",0,0,0,5.74456264653803,0,3000,1,4e+06,0,NA,0,NA,1,1,9,NA,1,1,1,NA,0,9,1,1,0,7,1,7.5,3.16666666666667,7,5.91666666666667,0.325956123505581
"female","8","2",19,"f",0,0,0,1,1,5800,1,480000,1,45000,0,150,0,2,NA,6,1,1,2,NA,1,6,0,2,0,6,0,3.25,3.16666666666667,4.83333333333333,4.83333333333333,1.10663744099795
"female","6","3",21,"f",0,0,0,1.4142135623731,0,3000,1,1e+06,0,25000,0,10000,1,1,NA,9,2,2,2,NA,1,9,1,1,1,3,0,7.75,3.16666666666667,6.6,5.63636363636364,0.676353115302675
"female","6","4",19,"f",0,0,0,NA,1,3500,0,NA,0,20000,0,1000,1,1,NA,9,1,1,1,NA,1,9,1,1,0,5,0,5.75,3,6,5.5,0.91380516349406
"female","6","4",20,"m",0,0,0,1.4142135623731,0,2300,0,NA,1,41900,0,3000,1,2,1,NA,NA,NA,NA,1,0,1,1,2,0,5,0,8.25,5.33333333333333,6,4.33333333333333,0.387401378548124
"female","6","4",21,"m",0,0,1,1,0,1800,0,6e+05,0,8000,0,4000,0,1,NA,9,1,1,1,NA,1,9,0,1,0,8,0,5.75,5,7,5,0.102699705870613
"female","6","2",20,"f",0,0,0,1.4142135623731,1,5300,1,2500000,1,45000,0,1000,1,1,NA,5,NA,NA,NA,2,1,5,1,1,1,8,0,5,3.16666666666667,6.33333333333333,5.58333333333333,0.697207183438403
"female","6","2",20,"f",0,0,0,1.4142135623731,1,3000,1,4500000,0,16000,1,25000,1,2,NA,9,NA,NA,NA,1,1,9,1,2,1,9,1,6.25,6.16666666666667,6.33333333333333,4.08333333333333,1.05189288591917
"female","6","3",20,"f",0,0,1,2.23606797749979,0,2500,0,350000,0,NA,1,25000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,4,1,6,3,7,6,1.43912686525997
"female","6","3",20,"f",0,0,0,0,0,3000,1,3e+06,1,37000,1,10000,0,1,NA,9,1,1,1,NA,1,9,0,1,1,9,0,6,3,4.5,4.75,0.320942662972614
"female","6","1",22,"m",0,0,1,7.07106781186548,0,3600,1,2e+06,1,35000,0,10000,0,1,NA,6,1,1,1,NA,1,6,0,1,1,6,0,4.75,5.33333333333333,7,4.83333333333333,NA
"female","6","4",21,"f",0,0,0,2,0,2300,0,5e+05,0,3200,1,30000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,3,1,5.25,4.83333333333333,6.66666666666667,4.91666666666667,0.993196171710828
"female","6","4",20,"m",0,0,0,0,0,3500,0,NA,1,29500,0,3000,1,1,NA,8,NA,NA,NA,1,1,8,1,1,1,5,0,3,5.33333333333333,3.66666666666667,3.16666666666667,-0.482097256401251
"female","6","4",20,"m",0,0,0,NA,1,4533,1,3e+06,1,36000,1,20000,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,7,1,3.5,4.33333333333333,6,4.83333333333333,-0.143274927564898
"female","6","4",21,"f",0,0,0,0,0,1550,0,8e+05,1,8000,0,6000,1,1,9,NA,1,1,1,NA,0,9,1,1,1,5,0,5.5,3.5,6.66666666666667,5.58333333333333,0.941821468899282
"female","6","4",18,"m",0,0,0,1.4142135623731,0,5000,1,3e+06,1,42000,0,NA,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,8,0,7.75,6.83333333333333,4.66666666666667,2.91666666666667,-0.14023350506732
"female","6","4",19,"f",0,0,1,10,0,3000,0,2e+06,0,10000,1,30000,1,2,NA,8,1,1,1,NA,1,8,1,2,0,6,1,5.25,5.5,4,3.25,-0.351207746951673
"female","6","4",21,"m",0,0,0,NA,0,3800,1,1400000,0,18000,1,2000,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,7,1,5.5,5.16666666666667,5.5,4.16666666666667,0.0655667695702079
"female","6","2",22,"f",0,0,0,3.16227766016838,0,1800,1,4200000,0,NA,0,NA,1,1,NA,8,NA,NA,NA,1,1,8,1,1,0,3,1,6.75,5.33333333333333,2.5,2.58333333333333,0.124870051558992
"female","6","2",20,"m",0,0,1,14.6969384566991,0,NA,0,2e+06,0,5800,1,6500,0,1,7,NA,1,1,1,NA,0,7,0,1,0,8,1,6.5,5.16666666666667,7,4.91666666666667,0.293838780266399
"female","6","3",21,"f",0,0,0,0,0,2600,1,3e+06,0,7000,1,2000,0,2,7,NA,NA,NA,NA,1,0,7,0,2,0,8,0,7.75,3.66666666666667,6.66666666666667,5.5,1.57594705897497
"female","6","4",20,"f",0,0,1,4.24264068711928,0,1800,1,3400900,0,NA,0,300,0,1,NA,4,NA,NA,NA,1,1,4,0,1,0,5,0,1.25,6.33333333333333,3.16666666666667,2.41666666666667,0.645436484479311
"female","6","1",20,"f",0,0,1,1,0,NA,1,8e+05,0,7000,0,2000,0,1,7,NA,1,1,1,NA,0,7,0,1,0,6,1,6,4.33333333333333,6.33333333333333,5,0.962130803758648
"female","6","1",19,"m",0,0,0,NA,1,2500,1,1e+06,1,5500,0,150,1,2,9,NA,1,1,1,NA,0,9,1,2,1,7,1,7.5,NA,NA,NA,0.100658530395974
"","","",33,"m",1,0,1,2,1,4620,1,3800000,0,12520,0,500,1,2,9,NA,NA,NA,NA,1,0,9,1,2,1,6,0,5.5,4.5,5.83333333333333,4.66666666666667,0.410907261457122
"","","",24,"f",1,0,1,3.87298334620742,0,3000,0,NA,1,28000,1,30000,0,1,7,NA,NA,NA,NA,1,0,7,0,1,0,8,1,5,2.66666666666667,6.83333333333333,6.08333333333333,1.15079383137316
"","","",52,"m",1,0,0,2.23606797749979,0,5000,0,NA,0,32000,0,10000,1,2,NA,9,1,1,1,NA,1,9,1,2,0,9,0,5.5,6.66666666666667,7,4.16666666666667,0.104662348360925
"","","",44,"f",1,0,0,1.73205080756888,1,5500,0,220000,0,2500,0,NA,0,2,NA,9,NA,NA,NA,1,1,9,0,2,0,6,1,8.25,5,5.83333333333333,4.41666666666667,-0.492848764352907
"","","",51,"f",1,0,1,1,1,3600,0,NA,0,10500,1,45000,1,1,NA,9,1,1,1,NA,1,9,1,1,1,5,1,5.5,4.16666666666667,6.83333333333333,5.33333333333333,1.25836085267232
"","","",31,"f",1,0,0,0,0,3000,0,1650000,0,2300,1,48000,1,2,NA,9,2,2,1,NA,1,9,1,2,0,9,1,9,6,7,4.5,0.764131714918917
"","","",35,"f",1,0,0,0,0,4500,0,NA,1,30000,0,NA,0,1,NA,7,1,1,1,NA,1,7,0,1,0,5,1,6.25,7,7,4,0.630030171631588
"","","",48,"f",1,0,1,1,0,5000,0,1e+06,0,NA,0,500,0,2,NA,7,NA,NA,NA,1,1,7,0,2,0,8,1,5.25,5.83333333333333,7,4.58333333333333,0.958310905572392
"","","",25,"f",1,0,1,1.73205080756888,1,3121,0,750000,1,37809,1,13541,0,1,NA,8,1,1,1,NA,1,8,0,1,1,6,1,6,5.33333333333333,6.16666666666667,4.41666666666667,1.17990534359997
"","","",45,"f",1,0,0,2,1,3000,1,1e+06,1,18000,1,20000,1,2,NA,7,1,1,1,NA,1,7,1,2,1,6,1,2.5,5.16666666666667,6.66666666666667,4.75,0.408170716725825
"","","",29,"f",1,0,0,0,0,NA,0,2e+06,0,10000,0,1500,0,2,NA,7,NA,NA,NA,1,1,7,0,2,1,7,1,3.25,2.66666666666667,6.16666666666667,5.75,0.37983909771673
"","","",66,"f",1,0,1,7.07106781186548,0,3000,1,1e+06,1,12000,0,600,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,5,1,7.5,5.66666666666667,6.5,4.41666666666667,0.876356502616133
"","","",60,"m",1,0,0,1.73205080756888,0,3500,1,3e+06,0,12900,1,40000,1,2,NA,1,1,1,1,NA,1,1,1,2,0,9,1,2.25,6.16666666666667,7,4.41666666666667,0.945332308539056
"","","",18,"m",1,0,1,4.47213595499958,1,5400,0,3e+06,0,28000,1,30000,1,1,NA,9,1,1,1,NA,1,9,1,1,1,2,1,6.25,4.66666666666667,6.33333333333333,4.83333333333333,1.00829752304746
"","","",33,"f",1,0,0,2,0,3200,1,3500000,0,18000,1,45000,1,1,NA,9,1,1,1,NA,1,9,1,1,1,5,1,9,7,6.66666666666667,3.83333333333333,0.487736633726355
"","","",17,"f",1,0,0,2,0,3000,0,2e+06,1,45000,0,500,1,1,9,NA,NA,NA,NA,1,0,9,1,1,1,3,1,6.75,4.83333333333333,6.83333333333333,5,1.01281945857734
"","","",32,"f",1,0,0,NA,1,4500,0,NA,0,NA,0,NA,1,1,NA,9,NA,NA,NA,1,1,9,1,1,1,3,0,8,4.5,7,5.25,1.03126551837533
"","","",44,"m",1,0,0,14.6969384566991,0,1600,0,NA,0,25000,0,101,1,2,9,NA,NA,NA,NA,1,0,9,1,2,0,5,1,4.5,7,5.83333333333333,3.41666666666667,1.20295985451869
"","","",22,"f",1,0,0,1.4142135623731,0,2500,1,1e+06,1,25000,1,25000,0,2,NA,9,1,1,1,NA,1,9,0,2,0,8,0,6.75,3.66666666666667,6.33333333333333,5.33333333333333,0.609094631717176
"","","",36,"m",1,0,1,14.142135623731,0,2400,0,2e+06,0,2500,1,23000,1,1,NA,6,NA,NA,NA,1,1,6,1,1,0,2,1,7.25,3.33333333333333,5.83333333333333,5.25,0.444710060565889
"","","",55,"f",1,0,0,NA,0,3000,0,NA,1,30000,1,25000,1,2,7,NA,NA,NA,NA,1,0,7,1,2,0,6,1,7.5,4.16666666666667,6.83333333333333,5.33333333333333,1.22273929003047
"","","",50,"f",1,0,0,2,1,5000,1,3e+06,0,13000,1,9000,0,1,9,NA,1,1,1,NA,0,9,0,1,1,8,1,8.5,5.83333333333333,6.83333333333333,4.5,0.602387425697468
"","","",37,"f",1,0,0,2.64575131106459,1,4955,1,890000,1,44500,0,9000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,1,4,1,7.5,2.83333333333333,6.16666666666667,5.66666666666667,0.69429841158836
"","","",35,"m",1,0,1,2.23606797749979,1,4700,1,2e+06,0,15000,1,48000,0,1,NA,9,1,1,1,NA,1,9,0,1,1,5,0,7.25,6.83333333333333,7,4.08333333333333,1.02853425831416
"","","",69,"m",1,0,0,1.73205080756888,0,2400,0,1e+06,1,25000,1,40000,0,2,9,NA,NA,NA,NA,1,0,9,0,2,0,5,0,4.75,6,6,4,-0.581731071722633
"","","",30,"f",1,0,0,2.23606797749979,1,4000,1,2e+06,1,39000,1,40000,0,2,7,NA,NA,NA,NA,2,0,7,0,2,1,8,1,3.25,3.66666666666667,5.5,4.91666666666667,0.364458176316594
"","","",20,"m",1,0,0,2.23606797749979,1,4000,1,2e+06,0,NA,0,NA,1,1,NA,9,NA,NA,NA,1,1,9,1,1,1,9,1,3.75,3,7,6,0.972941231016302
"","","",49,"f",1,0,1,7.07106781186548,1,4000,0,1e+06,0,6000,0,23000,0,2,8,NA,1,1,1,NA,0,8,0,2,1,6,0,8.25,2.33333333333333,6.5,6.08333333333333,0.450505446744137
"","","",21,"f",1,0,0,0,1,4500,0,1500000,1,28000,0,200,0,1,9,NA,NA,NA,NA,1,0,9,0,1,0,7,0,4.5,6.16666666666667,6.33333333333333,4.08333333333333,-0.426508915822239
"","","",68,"f",1,0,0,0,1,3000,0,NA,1,34520,1,25000,0,1,NA,1,NA,NA,NA,1,1,1,0,1,0,5,1,7,5.83333333333333,6.33333333333333,4.25,1.40264172044119
"","","",35,"f",1,0,0,0,1,4200,0,2e+06,0,2200,1,40000,0,2,NA,5,1,1,1,NA,1,5,0,2,0,5,0,6.5,4.33333333333333,7,5.33333333333333,0.818219972764179
"","","",30,"f",1,0,0,1.4142135623731,1,3000,1,3200000,0,2500,0,2350,1,1,NA,8,2,2,2,NA,1,8,1,1,1,7,1,5.25,6.16666666666667,7,4.41666666666667,0.372032166965901
"","","",32,"f",1,0,0,1.4142135623731,1,5000,1,5e+05,1,20000,1,48000,0,2,9,NA,2,2,2,NA,0,9,0,2,0,1,1,2,5.16666666666667,4.66666666666667,3.75,0.723660498499361
"","","",57,"m",1,0,0,1.4142135623731,0,3100,0,3200000,0,29000,0,15000,0,2,NA,9,1,1,1,NA,1,9,0,2,1,1,0,7.5,5.66666666666667,7,4.66666666666667,0.437887406148536
"","","",38,"f",1,0,1,1.4142135623731,0,2500,0,250000,0,NA,0,NA,0,2,NA,1,NA,NA,NA,1,1,1,0,2,0,6,0,4,5.5,6.16666666666667,4.33333333333333,1.26159504289472
"","","",40,"f",1,0,0,2,1,4500,0,3e+05,1,40000,0,400,1,2,NA,9,1,1,1,NA,1,9,1,2,1,8,1,8.25,5,6,4.5,0.923305799231291
"","","",55,"m",1,0,1,1,0,2750,1,3500000,0,25000,0,20000,1,2,7,NA,1,1,1,NA,0,7,1,2,0,5,0,8.25,5,5.2,4,0.567373906729006
"","","",46,"f",1,0,0,0,0,2000,1,3e+06,0,2500,0,10000,0,2,NA,5,1,1,1,NA,1,5,0,2,1,8,0,5.25,5.83333333333333,6.16666666666667,4.16666666666667,0.0900823585721818
"","","",38,"f",1,0,1,3.16227766016838,0,3000,1,4e+06,0,10000,0,10000,1,1,8,NA,1,1,1,NA,0,8,1,1,0,6,1,4.75,3.5,6.33333333333333,5.41666666666667,0.141144992919654
"","","",29,"f",1,0,0,1.73205080756888,0,3000,0,NA,1,30000,1,30000,1,2,NA,7,1,1,1,NA,1,7,1,2,1,9,0,3.5,7,4.66666666666667,2.83333333333333,0.028536273550776
"","","",31,"f",1,0,1,8,1,4000,1,2e+06,1,35000,0,500,0,2,NA,9,NA,NA,NA,1,1,9,0,2,1,9,0,7.5,3.33333333333333,7,5.83333333333333,0.866924579637908
"","","",16,"f",1,0,0,3,1,5400,0,2e+06,1,39000,1,37000,1,2,NA,7,1,1,1,NA,1,7,1,2,1,5,1,6,5.5,6.5,4.5,1.14013661800947
"","","",22,"m",1,0,0,2,0,2500,0,NA,1,37250,0,460,0,2,9,NA,NA,NA,NA,2,0,9,0,2,0,4,0,3.25,3.33333333333333,6.66666666666667,5.66666666666667,0.0375850009288341
"","","",48,"f",1,0,0,2.23606797749979,1,5500,0,1e+06,1,40000,1,500,0,2,NA,7,2,2,2,NA,1,7,0,2,0,6,1,4,7,7,4,0.307055568044216
"","","",22,"m",1,0,0,1.73205080756888,0,NA,1,4e+06,0,26500,0,1000,0,2,NA,9,1,1,1,NA,1,9,0,2,0,7,1,4.75,5,3.33333333333333,3.16666666666667,-0.302241181195104
"","","",28,"f",1,0,1,3.16227766016838,0,3500,0,3e+05,1,45000,0,10000,1,2,NA,9,1,1,1,NA,1,9,1,2,1,5,0,3.25,2.33333333333333,5.33333333333333,5.5,1.36694131692493
"","","",52,"f",1,0,1,7.07106781186548,1,3500,1,4e+06,1,45000,0,10000,0,2,NA,5,1,1,1,NA,1,5,0,2,1,1,1,6,5.83333333333333,7,4.58333333333333,0.800074084425128
"","","",32,"f",1,0,0,1.4142135623731,0,3000,0,8e+05,0,5000,1,30000,0,1,NA,2,NA,NA,NA,1,1,2,0,1,0,5,0,5.75,6.5,7,4.25,0.845544990566942
"","","",26,"m",1,0,0,0,1,4000,0,NA,0,NA,0,NA,1,1,9,NA,1,1,1,NA,0,9,1,1,0,6,0,3.25,4.16666666666667,6.5,5.16666666666667,0.5940769497978
