"year","school","exam","perc.free.meals","perc.vr.band","female","VR.band.student","ethnic","school.gender","school.denom"
2,68,11,52,19,1,3,1,"female",1
2,68,6,52,19,1,2,1,"female",1
2,68,28,52,19,1,2,5,"female",1
2,68,21,52,19,1,2,5,"female",1
2,68,41,52,19,1,1,1,"female",1
2,68,3,52,19,1,2,1,"female",1
2,68,6,52,19,1,1,1,"female",1
2,68,8,52,19,1,2,1,"female",1
2,68,5,52,19,1,3,2,"female",1
2,68,37,52,19,1,1,1,"female",1
2,68,15,52,19,1,2,11,"female",1
2,68,7,52,19,1,3,1,"female",1
2,68,12,52,19,1,1,1,"female",1
2,68,40,52,19,1,1,1,"female",1
2,68,20,52,19,1,2,5,"female",1
2,68,26,52,19,1,1,1,"female",1
2,68,12,52,19,1,2,1,"female",1
2,68,24,52,19,1,2,1,"female",1
2,68,34,52,19,1,2,8,"female",1
2,68,30,52,19,1,2,1,"female",1
2,68,28,52,19,1,2,7,"female",1
2,68,17,52,19,1,2,1,"female",1
2,68,32,52,19,1,2,8,"female",1
2,68,13,52,19,1,2,6,"female",1
2,68,36,52,19,1,1,9,"female",1
2,68,1,52,19,1,3,5,"female",1
3,68,25,52,19,1,1,5,"female",1
3,68,22,52,19,1,2,1,"female",1
3,68,6,52,19,1,2,5,"female",1
3,68,27,52,19,1,2,8,"female",1
3,68,30,52,19,1,2,11,"female",1
3,68,28,52,19,1,1,1,"female",1
3,68,28,52,19,1,2,1,"female",1
3,68,33,52,19,1,2,11,"female",1
3,68,1,52,19,1,2,1,"female",1
3,68,8,52,19,1,2,1,"female",1
3,68,33,52,19,1,2,1,"female",1
3,68,5,52,19,1,3,1,"female",1
3,68,41,52,19,1,1,5,"female",1
3,68,26,52,19,1,2,5,"female",1
3,68,20,52,19,1,2,5,"female",1
3,68,14,52,19,1,2,1,"female",1
3,68,32,52,19,1,1,1,"female",1
3,68,46,52,19,1,1,1,"female",1
3,68,4,52,19,1,2,1,"female",1
3,68,13,52,19,1,2,1,"female",1
3,68,29,52,19,1,2,1,"female",1
3,68,36,52,19,1,2,1,"female",1
3,68,1,52,19,1,2,7,"female",1
3,68,16,52,19,1,2,1,"female",1
3,68,4,52,19,1,2,1,"female",1
3,68,36,52,19,1,2,1,"female",1
3,68,19,52,19,1,2,8,"female",1
3,68,6,52,19,1,2,1,"female",1
3,68,19,52,19,1,2,1,"female",1
3,68,9,52,19,1,3,5,"female",1
3,68,44,52,19,1,2,8,"female",1
3,68,6,52,19,1,2,1,"female",1
3,68,21,52,19,1,1,1,"female",1
3,68,35,52,19,1,2,11,"female",1
3,68,28,52,19,1,2,1,"female",1
3,68,20,52,19,1,2,1,"female",1
3,68,1,52,19,1,3,1,"female",1
3,68,5,52,19,1,3,11,"female",1
3,68,18,52,19,1,2,1,"female",1
3,68,32,52,19,1,3,11,"female",1
3,68,17,52,19,1,2,7,"female",1
3,68,20,52,19,1,3,9,"female",1
3,68,18,52,19,1,2,1,"female",1
3,68,16,52,19,1,2,1,"female",1
3,68,36,52,19,1,3,4,"female",1
3,68,22,52,19,1,3,2,"female",1
3,68,44,52,19,1,1,7,"female",1
3,68,21,52,19,1,2,5,"female",1
3,68,5,52,19,1,2,5,"female",1
3,68,27,52,19,1,2,1,"female",1
3,68,14,52,19,1,3,5,"female",1
3,68,48,52,19,1,1,1,"female",1
3,68,8,52,19,1,3,5,"female",1
3,68,46,52,19,1,1,1,"female",1
3,68,21,52,19,1,2,1,"female",1
3,68,38,52,19,1,2,9,"female",1
3,68,7,52,19,1,2,1,"female",1
3,68,16,52,19,1,2,5,"female",1
3,68,48,52,19,1,1,5,"female",1
3,68,29,52,19,1,2,1,"female",1
3,68,14,52,19,1,1,2,"female",1
3,68,35,52,19,1,1,1,"female",1
3,68,38,52,19,1,1,8,"female",1
1,69,33,24,40,1,2,1,"female",3
1,69,29,24,40,1,2,1,"female",3
1,69,29,24,40,1,2,1,"female",3
1,69,1,24,40,1,3,1,"female",3
1,69,31,24,40,1,2,11,"female",3
1,69,15,24,40,1,1,1,"female",3
1,69,45,24,40,1,1,1,"female",3
1,69,10,24,40,1,3,11,"female",3
1,69,47,24,40,1,2,1,"female",3
1,69,40,24,40,1,2,1,"female",3
1,69,10,24,40,1,3,1,"female",3
1,69,31,24,40,1,1,1,"female",3
1,69,38,24,40,1,1,1,"female",3
1,69,18,24,40,1,2,1,"female",3
1,69,4,24,40,1,1,5,"female",3
1,69,22,24,40,1,1,1,"female",3
1,69,25,24,40,1,2,1,"female",3
1,69,15,24,40,1,2,1,"female",3
1,69,6,24,40,1,3,1,"female",3
1,69,38,24,40,1,2,1,"female",3
1,69,20,24,40,1,2,1,"female",3
1,69,20,24,40,1,3,1,"female",3
1,69,29,24,40,1,2,5,"female",3
1,69,36,24,40,1,2,1,"female",3
1,69,34,24,40,1,2,1,"female",3
1,69,49,24,40,1,1,11,"female",3
1,69,23,24,40,1,3,11,"female",3
1,69,41,24,40,1,1,1,"female",3
1,69,24,24,40,1,1,1,"female",3
1,69,3,24,40,1,2,1,"female",3
1,69,30,24,40,1,2,1,"female",3
1,69,34,24,40,1,2,11,"female",3
1,69,1,24,40,1,2,1,"female",3
1,69,31,24,40,1,2,1,"female",3
1,69,30,24,40,1,1,1,"female",3
1,69,30,24,40,1,2,1,"female",3
1,69,28,24,40,1,1,1,"female",3
1,69,27,24,40,1,1,1,"female",3
1,69,20,24,40,1,2,1,"female",3
1,69,29,24,40,1,2,1,"female",3
1,69,20,24,40,1,2,5,"female",3
1,69,34,24,40,1,2,1,"female",3
1,69,49,24,40,1,1,7,"female",3
1,69,28,24,40,1,2,1,"female",3
1,69,39,24,40,1,2,11,"female",3
1,69,8,24,40,1,2,1,"female",3
1,70,42,20,30,1,2,1,"female",3
1,70,23,20,30,1,2,5,"female",3
1,70,31,20,30,1,2,1,"female",3
1,70,39,20,30,1,1,1,"female",3
1,70,29,20,30,1,2,11,"female",3
1,70,30,20,30,1,2,11,"female",3
1,70,26,20,30,1,2,1,"female",3
1,70,24,20,30,1,2,11,"female",3
1,70,23,20,30,1,2,5,"female",3
1,70,21,20,30,1,2,1,"female",3
1,70,31,20,30,1,1,1,"female",3
1,70,38,20,30,1,2,5,"female",3
1,70,46,20,30,1,1,5,"female",3
1,70,25,20,30,1,1,1,"female",3
1,70,42,20,30,1,2,5,"female",3
1,70,32,20,30,1,2,1,"female",3
1,70,63,20,30,1,1,1,"female",3
1,70,46,20,30,1,1,1,"female",3
1,70,42,20,30,1,1,11,"female",3
1,70,52,20,30,1,1,1,"female",3
1,70,27,20,30,1,3,1,"female",3
3,70,7,24,33,1,3,11,"female",3
3,70,32,24,33,1,2,1,"female",3
3,70,34,24,33,1,1,1,"female",3
3,70,40,24,33,1,2,11,"female",3
3,70,29,24,33,1,2,11,"female",3
3,70,27,24,33,1,2,9,"female",3
3,70,27,24,33,1,2,1,"female",3
3,70,57,24,33,1,2,1,"female",3
3,70,29,24,33,1,1,1,"female",3
3,70,21,24,33,1,2,11,"female",3
3,70,22,24,33,1,2,1,"female",3
3,70,8,24,33,1,2,1,"female",3
3,70,28,24,33,1,2,11,"female",3
3,70,38,24,33,1,2,1,"female",3
3,70,28,24,33,1,2,1,"female",3
3,70,43,24,33,1,2,1,"female",3
3,70,39,24,33,1,1,1,"female",3
3,70,12,24,33,1,3,5,"female",3
3,70,20,24,33,1,2,1,"female",3
3,70,67,24,33,1,1,1,"female",3
3,70,42,24,33,1,1,5,"female",3
3,70,6,24,33,1,3,5,"female",3
3,70,28,24,33,1,2,11,"female",3
3,70,28,24,33,1,1,1,"female",3
3,70,32,24,33,1,1,11,"female",3
3,70,33,24,33,1,1,1,"female",3
3,70,56,24,33,1,1,1,"female",3
3,70,25,24,33,1,2,1,"female",3
3,70,51,24,33,1,2,2,"female",3
3,70,67,24,33,1,1,1,"female",3
3,70,24,24,33,1,3,11,"female",3
3,70,49,24,33,1,1,11,"female",3
3,70,27,24,33,1,2,1,"female",3
3,70,30,24,33,1,2,11,"female",3
3,70,43,24,33,1,1,1,"female",3
3,70,34,24,33,1,2,1,"female",3
3,70,38,24,33,1,2,1,"female",3
3,70,44,24,33,1,1,11,"female",3
3,70,38,24,33,1,1,1,"female",3
3,70,46,24,33,1,2,11,"female",3
3,70,24,24,33,1,2,1,"female",3
1,71,42,31,29,1,1,1,"female",1
1,71,29,31,29,1,2,10,"female",1
1,71,21,31,29,1,1,1,"female",1
1,71,4,31,29,1,2,1,"female",1
1,71,22,31,29,1,1,1,"female",1
1,71,2,31,29,1,2,1,"female",1
1,71,47,31,29,1,1,1,"female",1
1,71,12,31,29,1,2,1,"female",1
1,71,11,31,29,1,2,1,"female",1
1,71,33,31,29,1,1,11,"female",1
1,71,34,31,29,1,1,2,"female",1
1,71,26,31,29,1,1,1,"female",1
1,71,34,31,29,1,1,1,"female",1
1,71,17,31,29,1,2,5,"female",1
1,71,31,31,29,1,1,1,"female",1
1,71,26,31,29,1,2,6,"female",1
1,71,52,31,29,1,1,7,"female",1
1,71,23,31,29,1,2,7,"female",1
1,71,6,31,29,1,2,1,"female",1
1,71,32,31,29,1,2,6,"female",1
1,71,7,31,29,1,2,6,"female",1
1,71,19,31,29,1,1,1,"female",1
1,71,22,31,29,1,2,1,"female",1
1,71,22,31,29,1,1,1,"female",1
1,71,37,31,29,1,1,1,"female",1
1,71,21,31,29,1,1,6,"female",1
1,71,18,31,29,1,2,7,"female",1
1,71,34,31,29,1,1,8,"female",1
1,71,23,31,29,1,2,11,"female",1
1,71,23,31,29,1,1,5,"female",1
1,71,36,31,29,1,1,1,"female",1
1,71,20,31,29,1,2,1,"female",1
1,71,23,31,29,1,1,5,"female",1
1,71,4,31,29,1,3,6,"female",1
1,71,11,31,29,1,1,8,"female",1
1,71,21,31,29,1,1,1,"female",1
1,71,32,31,29,1,2,1,"female",1
1,71,14,31,29,1,2,1,"female",1
1,71,25,31,29,1,2,1,"female",1
1,71,12,31,29,1,2,5,"female",1
1,71,32,31,29,1,2,1,"female",1
1,71,9,31,29,1,2,1,"female",1
1,71,12,31,29,1,3,6,"female",1
1,71,26,31,29,1,2,1,"female",1
1,71,21,31,29,1,2,1,"female",1
1,71,15,31,29,1,2,5,"female",1
1,71,36,31,29,1,1,1,"female",1
1,71,7,31,29,1,2,1,"female",1
1,71,21,31,29,1,3,7,"female",1
1,71,5,31,29,1,3,5,"female",1
1,71,10,31,29,1,2,1,"female",1
1,71,2,31,29,1,2,1,"female",1
1,71,6,31,29,1,2,1,"female",1
1,71,10,31,29,1,3,1,"female",1
1,71,26,31,29,1,2,1,"female",1
1,71,48,31,29,1,1,1,"female",1
1,71,3,31,29,1,3,1,"female",1
1,71,47,31,29,1,2,7,"female",1
1,71,28,31,29,1,2,6,"female",1
1,71,40,31,29,1,1,11,"female",1
1,71,11,31,29,1,2,1,"female",1
1,71,20,31,29,1,2,11,"female",1
1,71,43,31,29,1,1,6,"female",1
1,71,5,31,29,1,2,5,"female",1
1,71,28,31,29,1,1,1,"female",1
1,71,43,31,29,1,1,1,"female",1
1,71,9,31,29,1,2,1,"female",1
1,71,14,31,29,1,1,10,"female",1
1,71,3,31,29,1,2,11,"female",1
3,71,10,45,27,1,2,7,"female",1
3,71,31,45,27,1,1,2,"female",1
3,71,4,45,27,1,3,11,"female",1
3,71,32,45,27,1,2,1,"female",1
3,71,30,45,27,1,2,1,"female",1
3,71,24,45,27,1,2,1,"female",1
3,71,4,45,27,1,2,1,"female",1
3,71,21,45,27,1,2,1,"female",1
3,71,11,45,27,1,2,1,"female",1
3,71,10,45,27,1,2,9,"female",1
3,71,16,45,27,1,2,6,"female",1
3,71,24,45,27,1,2,1,"female",1
3,71,16,45,27,1,3,11,"female",1
3,71,37,45,27,1,2,11,"female",1
3,71,31,45,27,1,1,6,"female",1
3,71,8,45,27,1,3,1,"female",1
3,71,22,45,27,1,2,1,"female",1
3,71,14,45,27,1,3,6,"female",1
3,71,19,45,27,1,3,6,"female",1
3,71,25,45,27,1,2,8,"female",1
3,71,26,45,27,1,2,10,"female",1
3,71,17,45,27,1,2,1,"female",1
3,71,16,45,27,1,3,1,"female",1
3,71,27,45,27,1,2,1,"female",1
3,71,46,45,27,1,2,11,"female",1
3,71,45,45,27,1,1,1,"female",1
3,71,5,45,27,1,2,1,"female",1
3,71,21,45,27,1,3,7,"female",1
3,71,24,45,27,1,2,11,"female",1
3,71,22,45,27,1,2,1,"female",1
3,71,14,45,27,1,2,1,"female",1
3,71,33,45,27,1,2,11,"female",1
3,71,13,45,27,1,3,5,"female",1
3,71,23,45,27,1,2,6,"female",1
3,71,26,45,27,1,2,1,"female",1
3,71,13,45,27,1,1,1,"female",1
3,71,23,45,27,1,2,6,"female",1
3,71,39,45,27,1,1,1,"female",1
3,71,3,45,27,1,3,1,"female",1
3,71,12,45,27,1,3,5,"female",1
3,71,23,45,27,1,1,1,"female",1
3,71,38,45,27,1,2,1,"female",1
3,71,10,45,27,1,1,11,"female",1
3,71,14,45,27,1,2,1,"female",1
3,71,13,45,27,1,3,1,"female",1
3,71,4,45,27,1,3,1,"female",1
3,71,19,45,27,1,1,1,"female",1
3,71,20,45,27,1,2,4,"female",1
3,71,14,45,27,1,2,1,"female",1
3,71,55,45,27,1,1,1,"female",1
3,71,28,45,27,1,2,7,"female",1
3,71,24,45,27,1,2,1,"female",1
3,71,42,45,27,1,1,5,"female",1
3,71,32,45,27,1,1,6,"female",1
3,71,33,45,27,1,2,7,"female",1
3,71,20,45,27,1,2,1,"female",1
3,71,18,45,27,1,2,1,"female",1
3,71,37,45,27,1,1,7,"female",1
3,71,22,45,27,1,2,1,"female",1
3,71,30,45,27,1,2,6,"female",1
3,71,37,45,27,1,2,1,"female",1
3,71,30,45,27,1,1,1,"female",1
3,71,12,45,27,1,2,6,"female",1
3,71,41,45,27,1,1,6,"female",1
3,71,8,45,27,1,3,4,"female",1
3,71,12,45,27,1,3,1,"female",1
3,71,20,45,27,1,2,1,"female",1
3,71,19,45,27,1,2,11,"female",1
3,71,6,45,27,1,3,11,"female",1
3,71,21,45,27,1,2,1,"female",1
3,71,34,45,27,1,2,6,"female",1
1,72,4,26,26,1,3,1,"female",1
1,72,29,26,26,1,2,1,"female",1
1,72,24,26,26,1,2,1,"female",1
1,72,23,26,26,1,2,1,"female",1
1,72,26,26,26,1,2,1,"female",1
1,72,3,26,26,1,2,1,"female",1
1,72,18,26,26,1,2,1,"female",1
1,72,14,26,26,1,2,1,"female",1
1,72,5,26,26,1,1,1,"female",1
1,72,23,26,26,1,2,1,"female",1
1,72,18,26,26,1,1,1,"female",1
1,72,35,26,26,1,2,1,"female",1
1,72,13,26,26,1,3,1,"female",1
1,72,24,26,26,1,2,1,"female",1
1,72,30,26,26,1,2,9,"female",1
1,72,19,26,26,1,2,1,"female",1
1,72,10,26,26,1,2,1,"female",1
1,72,8,26,26,1,2,1,"female",1
1,72,28,26,26,1,1,1,"female",1
1,72,27,26,26,1,1,1,"female",1
1,72,29,26,26,1,1,1,"female",1
1,72,13,26,26,1,2,1,"female",1
1,72,32,26,26,1,1,1,"female",1
1,72,13,26,26,1,2,1,"female",1
1,72,5,26,26,1,1,1,"female",1
1,72,7,26,26,1,2,1,"female",1
1,72,15,26,26,1,2,8,"female",1
1,72,28,26,26,1,2,1,"female",1
1,72,11,26,26,1,2,1,"female",1
1,72,6,26,26,1,3,7,"female",1
1,72,19,26,26,1,1,5,"female",1
1,72,34,26,26,1,2,1,"female",1
1,72,30,26,26,1,2,1,"female",1
1,72,34,26,26,1,1,7,"female",1
1,72,27,26,26,1,2,1,"female",1
1,72,5,26,26,1,3,1,"female",1
1,72,24,26,26,1,2,1,"female",1
1,72,23,26,26,1,2,7,"female",1
1,72,34,26,26,1,2,7,"female",1
1,72,35,26,26,1,1,1,"female",1
1,72,18,26,26,1,3,1,"female",1
1,72,17,26,26,1,2,1,"female",1
1,72,27,26,26,1,2,7,"female",1
1,72,16,26,26,1,2,7,"female",1
1,72,9,26,26,1,2,1,"female",1
1,72,26,26,26,1,2,1,"female",1
1,72,29,26,26,1,2,1,"female",1
1,72,43,26,26,1,1,1,"female",1
1,72,17,26,26,1,2,7,"female",1
1,72,13,26,26,1,2,1,"female",1
1,72,36,26,26,1,2,1,"female",1
1,72,12,26,26,1,2,1,"female",1
1,72,20,26,26,1,2,1,"female",1
1,72,34,26,26,1,1,1,"female",1
1,72,41,26,26,1,1,1,"female",1
1,72,2,26,26,1,2,1,"female",1
1,72,24,26,26,1,2,1,"female",1
1,72,15,26,26,1,3,1,"female",1
1,72,26,26,26,1,1,1,"female",1
1,72,14,26,26,1,1,1,"female",1
1,72,38,26,26,1,1,1,"female",1
1,72,25,26,26,1,1,1,"female",1
1,72,25,26,26,1,3,7,"female",1
1,72,26,26,26,1,2,1,"female",1
1,72,36,26,26,1,1,1,"female",1
1,72,21,26,26,1,2,1,"female",1
1,72,34,26,26,1,1,1,"female",1
1,72,9,26,26,1,3,1,"female",1
1,72,9,26,26,1,3,1,"female",1
1,72,18,26,26,1,2,11,"female",1
1,72,38,26,26,1,1,1,"female",1
1,72,24,26,26,1,2,1,"female",1
2,72,23,36,27,1,2,7,"female",1
2,72,27,36,27,1,2,1,"female",1
2,72,3,36,27,1,2,1,"female",1
2,72,41,36,27,1,1,1,"female",1
2,72,15,36,27,1,2,1,"female",1
2,72,30,36,27,1,2,7,"female",1
2,72,4,36,27,1,2,1,"female",1
2,72,16,36,27,1,1,1,"female",1
2,72,21,36,27,1,2,7,"female",1
2,72,34,36,27,1,1,1,"female",1
2,72,26,36,27,1,2,7,"female",1
2,72,11,36,27,1,3,8,"female",1
2,72,22,36,27,1,2,7,"female",1
2,72,11,36,27,1,2,1,"female",1
2,72,42,36,27,1,1,1,"female",1
2,72,55,36,27,1,1,7,"female",1
2,72,53,36,27,1,1,1,"female",1
2,72,12,36,27,1,3,7,"female",1
2,72,27,36,27,1,2,1,"female",1
2,72,41,36,27,1,1,1,"female",1
2,72,21,36,27,1,2,1,"female",1
2,72,34,36,27,1,1,1,"female",1
2,72,33,36,27,1,1,1,"female",1
2,72,39,36,27,1,1,1,"female",1
2,72,23,36,27,1,2,10,"female",1
2,72,45,36,27,1,1,7,"female",1
2,72,34,36,27,1,2,1,"female",1
2,72,18,36,27,1,2,1,"female",1
2,72,20,36,27,1,3,5,"female",1
2,72,25,36,27,1,2,1,"female",1
2,72,16,36,27,1,2,1,"female",1
2,72,3,36,27,1,3,1,"female",1
2,72,38,36,27,1,2,1,"female",1
2,72,12,36,27,1,3,7,"female",1
2,72,52,36,27,1,1,1,"female",1
2,72,21,36,27,1,1,1,"female",1
2,72,15,36,27,1,2,1,"female",1
2,72,37,36,27,1,1,1,"female",1
2,72,14,36,27,1,2,1,"female",1
2,72,32,36,27,1,2,1,"female",1
2,72,29,36,27,1,2,1,"female",1
2,72,21,36,27,1,3,7,"female",1
2,72,48,36,27,1,1,7,"female",1
2,72,21,36,27,1,2,1,"female",1
2,72,30,36,27,1,1,1,"female",1
2,72,25,36,27,1,2,1,"female",1
2,72,13,36,27,1,3,1,"female",1
2,72,28,36,27,1,1,1,"female",1
2,72,2,36,27,1,2,1,"female",1
2,72,8,36,27,1,3,7,"female",1
2,72,22,36,27,1,2,1,"female",1
2,72,3,36,27,1,2,1,"female",1
2,72,21,36,27,1,2,5,"female",1
2,72,39,36,27,1,2,1,"female",1
2,72,9,36,27,1,2,1,"female",1
2,72,29,36,27,1,1,1,"female",1
2,72,20,36,27,1,2,1,"female",1
2,72,27,36,27,1,2,7,"female",1
2,72,18,36,27,1,2,7,"female",1
2,72,34,36,27,1,2,5,"female",1
2,72,15,36,27,1,2,1,"female",1
2,72,21,36,27,1,1,1,"female",1
2,72,45,36,27,1,2,1,"female",1
2,72,14,36,27,1,3,7,"female",1
2,72,35,36,27,1,1,1,"female",1
2,72,24,36,27,1,1,1,"female",1
2,72,3,36,27,1,1,1,"female",1
2,72,17,36,27,1,2,1,"female",1
2,72,24,36,27,1,2,1,"female",1
2,72,38,36,27,1,1,5,"female",1
2,72,32,36,27,1,1,1,"female",1
2,72,18,36,27,1,1,1,"female",1
2,72,12,36,27,1,3,1,"female",1
2,72,20,36,27,1,2,1,"female",1
2,72,12,36,27,1,3,1,"female",1
2,72,49,36,27,1,2,7,"female",1
2,72,27,36,27,1,2,1,"female",1
2,72,14,36,27,1,2,1,"female",1
2,72,22,36,27,1,2,1,"female",1
2,72,29,36,27,1,2,1,"female",1
2,72,18,36,27,1,2,7,"female",1
2,72,33,36,27,1,1,1,"female",1
2,72,36,36,27,1,2,1,"female",1
2,72,7,36,27,1,3,1,"female",1
2,72,3,36,27,1,2,1,"female",1
2,72,51,36,27,1,1,1,"female",1
2,72,16,36,27,1,2,1,"female",1
2,72,35,36,27,1,2,1,"female",1
2,72,4,36,27,1,1,1,"female",1
2,72,21,36,27,1,2,7,"female",1
2,72,28,36,27,1,2,8,"female",1
3,72,39,36,24,1,1,1,"female",1
3,72,23,36,24,1,2,1,"female",1
3,72,24,36,24,1,3,1,"female",1
3,72,20,36,24,1,1,1,"female",1
3,72,12,36,24,1,3,1,"female",1
3,72,28,36,24,1,1,1,"female",1
3,72,15,36,24,1,3,1,"female",1
3,72,22,36,24,1,2,1,"female",1
3,72,26,36,24,1,3,1,"female",1
3,72,18,36,24,1,2,1,"female",1
3,72,17,36,24,1,2,1,"female",1
3,72,28,36,24,1,2,11,"female",1
3,72,24,36,24,1,2,7,"female",1
3,72,53,36,24,1,1,1,"female",1
3,72,34,36,24,1,1,1,"female",1
3,72,20,36,24,1,2,1,"female",1
3,72,38,36,24,1,2,1,"female",1
3,72,38,36,24,1,1,1,"female",1
3,72,5,36,24,1,2,1,"female",1
3,72,20,36,24,1,2,1,"female",1
3,72,11,36,24,1,3,5,"female",1
3,72,16,36,24,1,2,5,"female",1
3,72,41,36,24,1,1,1,"female",1
3,72,23,36,24,1,1,1,"female",1
3,72,26,36,24,1,2,1,"female",1
3,72,18,36,24,1,1,5,"female",1
3,72,25,36,24,1,2,8,"female",1
3,72,15,36,24,1,1,1,"female",1
3,72,10,36,24,1,2,1,"female",1
3,72,39,36,24,1,2,1,"female",1
3,72,18,36,24,1,2,1,"female",1
3,72,40,36,24,1,1,1,"female",1
3,72,23,36,24,1,1,1,"female",1
3,72,17,36,24,1,1,1,"female",1
3,72,24,36,24,1,2,7,"female",1
3,72,23,36,24,1,2,1,"female",1
3,72,38,36,24,1,2,1,"female",1
3,72,15,36,24,1,2,1,"female",1
3,72,20,36,24,1,2,7,"female",1
3,72,32,36,24,1,1,1,"female",1
3,72,50,36,24,1,1,7,"female",1
3,72,30,36,24,1,1,8,"female",1
3,72,54,36,24,1,2,11,"female",1
3,72,9,36,24,1,2,1,"female",1
3,72,17,36,24,1,3,1,"female",1
3,72,21,36,24,1,2,11,"female",1
3,72,11,36,24,1,3,1,"female",1
3,72,1,36,24,1,3,1,"female",1
3,72,27,36,24,1,2,1,"female",1
3,72,39,36,24,1,2,7,"female",1
3,72,11,36,24,1,3,1,"female",1
3,72,40,36,24,1,1,7,"female",1
3,72,24,36,24,1,3,7,"female",1
3,72,38,36,24,1,2,1,"female",1
3,72,39,36,24,1,1,1,"female",1
3,72,41,36,24,1,2,1,"female",1
3,72,32,36,24,1,3,1,"female",1
3,72,16,36,24,1,2,1,"female",1
3,72,23,36,24,1,2,1,"female",1
3,72,13,36,24,1,3,1,"female",1
3,72,27,36,24,1,2,1,"female",1
3,72,25,36,24,1,2,1,"female",1
3,72,44,36,24,1,2,8,"female",1
3,72,17,36,24,1,2,1,"female",1
3,72,13,36,24,1,2,1,"female",1
3,72,12,36,24,1,3,1,"female",1
3,72,35,36,24,1,1,7,"female",1
3,72,16,36,24,1,3,1,"female",1
3,72,25,36,24,1,2,1,"female",1
3,72,22,36,24,1,2,1,"female",1
3,72,31,36,24,1,2,7,"female",1
3,72,18,36,24,1,2,1,"female",1
3,72,8,36,24,1,2,1,"female",1
3,72,54,36,24,1,1,8,"female",1
3,72,20,36,24,1,2,1,"female",1
3,72,47,36,24,1,1,7,"female",1
3,72,28,36,24,1,2,1,"female",1
3,72,18,36,24,1,2,1,"female",1
3,72,25,36,24,1,2,1,"female",1
3,72,25,36,24,1,3,7,"female",1
3,72,19,36,24,1,2,8,"female",1
3,72,38,36,24,1,1,1,"female",1
3,72,16,36,24,1,3,7,"female",1
3,72,33,36,24,1,1,1,"female",1
3,72,21,36,24,1,2,7,"female",1
3,72,44,36,24,1,1,1,"female",1
1,73,18,19,25,1,2,5,"female",1
1,73,39,19,25,1,2,5,"female",1
1,73,4,19,25,1,3,1,"female",1
1,73,36,19,25,1,1,1,"female",1
1,73,26,19,25,1,2,1,"female",1
1,73,32,19,25,1,2,5,"female",1
1,73,26,19,25,1,2,10,"female",1
1,73,31,19,25,1,1,1,"female",1
1,73,27,19,25,1,2,1,"female",1
1,73,16,19,25,1,2,1,"female",1
1,73,11,19,25,1,2,1,"female",1
1,73,27,19,25,1,3,5,"female",1
1,73,36,19,25,1,1,1,"female",1
1,73,20,19,25,1,1,1,"female",1
1,73,14,19,25,1,2,5,"female",1
1,73,15,19,25,1,2,1,"female",1
1,73,24,19,25,1,1,1,"female",1
1,73,12,19,25,1,2,1,"female",1
1,73,2,19,25,1,3,11,"female",1
1,73,18,19,25,1,3,10,"female",1
1,73,14,19,25,1,3,1,"female",1
1,73,39,19,25,1,1,1,"female",1
1,73,17,19,25,1,3,1,"female",1
1,73,29,19,25,1,2,1,"female",1
1,73,16,19,25,1,2,1,"female",1
1,73,11,19,25,1,2,8,"female",1
1,73,10,19,25,1,2,1,"female",1
1,73,12,19,25,1,2,1,"female",1
1,73,19,19,25,1,2,1,"female",1
1,73,4,19,25,1,3,8,"female",1
1,73,36,19,25,1,2,1,"female",1
1,73,41,19,25,1,1,1,"female",1
1,73,10,19,25,1,3,1,"female",1
3,73,29,23,30,1,2,1,"female",1
3,73,13,23,30,1,3,1,"female",1
3,73,25,23,30,1,1,1,"female",1
3,73,18,23,30,1,3,1,"female",1
3,73,11,23,30,1,2,1,"female",1
3,73,18,23,30,1,3,7,"female",1
3,73,48,23,30,1,1,1,"female",1
3,73,54,23,30,1,1,2,"female",1
3,73,47,23,30,1,1,1,"female",1
3,73,26,23,30,1,2,1,"female",1
3,73,28,23,30,1,1,1,"female",1
3,73,41,23,30,1,1,1,"female",1
3,73,3,23,30,1,3,1,"female",1
3,73,23,23,30,1,2,11,"female",1
3,73,36,23,30,1,2,1,"female",1
3,73,15,23,30,1,2,5,"female",1
3,73,23,23,30,1,2,10,"female",1
3,73,11,23,30,1,2,5,"female",1
3,73,23,23,30,1,2,1,"female",1
3,73,38,23,30,1,1,1,"female",1
3,73,19,23,30,1,2,1,"female",1
3,73,22,23,30,1,2,1,"female",1
3,73,21,23,30,1,2,10,"female",1
3,73,22,23,30,1,2,1,"female",1
3,73,24,23,30,1,2,1,"female",1
3,73,16,23,30,1,1,1,"female",1
3,73,37,23,30,1,1,1,"female",1
3,73,26,23,30,1,2,1,"female",1
3,73,46,23,30,1,1,1,"female",1
3,73,17,23,30,1,2,1,"female",1
3,73,5,23,30,1,2,1,"female",1
3,73,23,23,30,1,2,5,"female",1
3,73,37,23,30,1,1,1,"female",1
3,73,10,23,30,1,3,1,"female",1
3,73,20,23,30,1,3,1,"female",1
3,73,26,23,30,1,2,1,"female",1
3,73,17,23,30,1,3,1,"female",1
3,73,35,23,30,1,1,1,"female",1
3,73,41,23,30,1,1,1,"female",1
3,73,27,23,30,1,2,1,"female",1
3,73,26,23,30,1,2,5,"female",1
3,73,12,23,30,1,3,10,"female",1
3,73,18,23,30,1,2,1,"female",1
3,73,44,23,30,1,1,5,"female",1
3,73,44,23,30,1,1,1,"female",1
