"nation","nation_religiosity","age","nation_education","mf_harm","mf_fairness","mf_ingroup","mf_authority","mf_purity","mf_harm_group","mf_fairness_group","mf_purity_group","mf_ingroup_group","mf_authority_group"
"Mexico",72,20,729,1,1,1.4,1.4,1.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,24,729,1,1,1,1,1,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,33,729,1,1.25,2.2,3,1,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,21,729,1.25,1.25,2,4.4,4.25,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,36,729,1.75,1.5,1.4,2.6,4.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,29,729,4.5,3.5,4.4,4.2,3.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,24,729,2.5,3.25,3.4,3.8,3.25,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,26,729,1.5,1.5,1.8,3.2,3.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,25,729,6,6,6,6,6,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,31,729,3,2.25,2.8,2.6,3,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,21,729,4.5,4.5,4.8,3.6,2.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,38,729,2,2.5,2.4,3.6,3.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,19,729,1.25,1,1,2,1,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,18,729,3.5,4.25,3,3.2,3.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,21,729,3,2.25,1.6,4,4,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,20,729,1.75,2,1.4,2.2,3.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,22,729,2.5,3.25,2,2.8,2.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,18,729,1.25,1.25,1.4,1.2,3,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,19,729,1.5,2,2.6,2.8,3.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,21,729,1.25,1.75,1.2,3.6,3.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,21,729,3.5,1.5,2,1.4,2.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,19,729,3.5,1,1.4,2.6,2.25,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,20,729,5.75,4.75,4.8,5,5.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,22,729,1.5,2.5,2,2,1.25,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,18,729,5.25,6,5.6,5,5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,19,729,2.25,2.75,5.4,5,3,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,18,729,4,4,3.6,2.6,3.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,27,729,3.5,5,5.2,4.6,3.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,20,729,2.5,2.25,1.2,3.4,3,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,23,729,4,3.75,3.4,3.4,3.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,21,729,1,1.5,1.6,3.2,3.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,20,729,1.25,1.25,1.2,2.2,2,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,23,729,1,1.5,1.6,2.2,2.25,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,20,729,1.25,1.75,1.4,2.4,2.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,39,729,1,1.25,1,2,3,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,23,729,1.75,1.5,1.8,2.6,2.5,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,19,729,1.75,2.5,1.8,2.4,1.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,23,729,1.5,2,1.4,2,1.75,2.1475,2.1575,2.82,2.224,2.792
"Mexico",72,28,729,2.75,2.5,2,2.4,3,2.1475,2.1575,2.82,2.224,2.792
"NZ",33,20,1000,4,1.75,3.4,3,1.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,21,1000,4.75,4.75,4.2,4.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5,4,4,2.6,2.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,6,5.5,4.2,4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,26,1000,3,4,3.4,3.4,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,4,4,3.4,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5.75,5.25,5.8,4.4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5.5,5,4.8,4.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,4.75,4.25,4.6,3.4,3,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,5,4.2,3.6,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,4,4.2,3.4,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.75,5,5,4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,25,1000,3.75,2.75,3,3.2,2.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5.25,5.5,4.8,4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,5,5.4,4.8,5.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.75,4.4,3.8,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4,3.75,3.6,4.2,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.5,4.8,3.6,5.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,5.75,3.6,4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,3.75,3,3.8,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,4.75,5,3.8,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.75,4.4,2.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,5,5.6,5,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,21,1000,4.75,4.25,4,4.2,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,3.5,3.4,3.4,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.5,5.75,5.2,5.2,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.75,4,4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,26,1000,5.25,4.25,4.6,2.2,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.25,4,4.2,3.8,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.25,4.8,2.8,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4.5,5.2,3.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,6,5.25,4,3.6,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,4.25,4,3.2,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.5,4.6,3.4,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,5,4.2,3.8,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.25,4.2,3,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4.5,4.6,2.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,4.5,4.2,2.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,42,1000,6,5.75,5.8,5.8,5.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.25,3.4,2.6,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,3,5.8,2.4,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,2.5,3.25,3.6,3.8,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,62,1000,5.25,4.25,2.6,2.8,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,4.75,5.5,4.8,3.8,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,25,1000,5.75,5.25,3.6,3.8,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.25,3.5,3.2,3.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4,3.8,2.4,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.5,4.6,3.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,5,4.8,3.2,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,4.5,3.5,2.4,2.2,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,4.5,4.2,4.4,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.5,4.8,3.8,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,5.25,4.6,2.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,4.5,3.4,3.2,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5.75,4.5,5.4,5.8,5.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,4.25,4.6,3.2,3,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.25,3.6,3.2,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,21,1000,3.25,4.5,4.4,4.2,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5.75,4.5,3.2,3.2,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,4.5,4.25,4.4,4.2,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.25,5.25,4.4,4.8,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,6,5.75,4.8,4.2,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,5.25,2.8,4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,3.75,4.2,4.2,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,3.25,4.6,2.4,2.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,5,4.4,3.4,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.5,4.5,4.4,2.8,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5.25,3.75,4.2,3,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4.5,4,4.6,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,4.75,4.2,3.8,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,4.5,2.4,3.2,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4,4,4,4,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,5.25,2.8,3.4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4.5,3,3.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5,4.75,4.2,4.2,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,4.75,4.25,4.6,4.2,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.25,4.75,4.6,3.4,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,23,1000,5.5,4,3.6,3.2,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,4.5,3.4,2.6,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5,5,5.4,4.4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5.75,5.5,5.2,4.2,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.75,4.8,3.6,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,3.75,2.6,2.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,4.75,4.5,4.4,3.8,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4.75,4.4,3.6,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,5,4.4,4,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,6,5.5,5,4.6,5.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,3,2.6,3,2.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,4.5,5.8,4.8,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,5.25,4.2,3.2,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,6,5.8,5,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5.75,6,5.4,5,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,5,5,4.4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,44,1000,5.25,4.25,4.6,3.8,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,42,1000,4.75,3.75,3.2,2.6,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,22,1000,3.75,4.5,4.2,3,2.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,5,4.8,4.4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4,4.5,5,4,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.5,5,5.4,3.6,3,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.5,4,5,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.25,4.2,4.2,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5.25,3.25,2.2,2.6,2.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.75,5,2.8,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4,3.2,2.6,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,5.25,3.2,3,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,26,1000,4.5,4.5,4.2,4,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,2.75,2.2,2.8,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,5.25,5.6,5.4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,6,6,5.6,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,4.5,4.25,4.4,4,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.75,4.2,5.4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5.25,3.75,3.6,2.8,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,5.75,6,4.6,6,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,4.25,4,4.2,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.25,4.25,4,3.6,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,4.5,4.4,4,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,4.5,4,4,3.4,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.5,4.6,4,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,5,4.6,4,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,4.75,5.4,3.8,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,3.5,4,3.4,3,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,34,1000,6,5.75,5.8,5.2,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5.5,4.75,4,3.6,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,4.25,4,4.8,3.6,2.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.25,4.5,4,3.4,3,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,5,5.4,4.8,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,5.75,5.2,4.2,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,2.75,4.2,2.2,2.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.25,3.4,3.2,3.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5,4.75,4.2,3.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.75,5,4.4,2.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,5,4,2.8,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5,5,3.6,3.2,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,25,1000,4.25,3.25,4.2,4.6,4.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,6,5.5,5.2,5.4,6,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,5,5.25,5.6,3.8,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,4.25,3.75,2.8,4,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,5.25,4.75,4.4,3,4,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,4,4,4,3.8,3.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,5.5,3.4,2,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.25,3.5,4.2,3,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.5,4.25,4.8,4.4,3.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5,4.25,4,4.4,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.75,4.5,4.8,4,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,23,1000,5.25,4.25,2.4,2.4,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,6,5.25,5,4.6,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,6,6,6,6,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,4.75,4.5,3.8,3.4,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,17,1000,6,4.5,4.8,3,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,20,1000,5.5,5.25,4,3,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,46,1000,6,5.75,4.8,3.4,4.25,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,19,1000,3.5,3,4.4,3,4.75,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.25,3.75,4.2,4,5.5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"NZ",33,18,1000,5.5,4.75,4.2,4.2,5,5.14123376623377,4.53571428571429,4.09577922077922,4.28181818181818,3.71038961038961
"Poland",74.5,23,822,5,4,4.4,3.4,4.5,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,22,822,5.5,3.75,5.4,4,5.25,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,23,822,5,5.25,5,4.2,5.5,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,23,822,5,4.25,4.8,4,4.25,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,25,822,4.5,4,4.4,3.2,3.5,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,23,822,4.5,3.75,4.4,3.2,4.25,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,23,822,4.5,4.5,4,4,4.75,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,24,822,4.75,3.25,3.6,2.6,3.75,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
"Poland",74.5,23,822,4.75,3.25,5,3.4,4,4.69314641744548,4.26869158878505,4.14018691588785,4.41542056074766,3.50654205607477
